Company,Title,Data,Call,Message,Telecom,AfterDataSpeed,DiscountMonth,Price
아이즈모바일,아이즈 100GB+,100GB,기본제공,기본제공,KT,5 Mbps,없음,"42,680"
아이즈모바일,아이즈 (10GB/100분),10GB,100분,100건,SKT,,12개월,"8,200"
아이즈모바일,아이즈 (10GB/100분),10GB,100분,100건,SKT,,12개월,"8,200"
아이즈모바일,아이즈 (10GB/100분),10GB,100분,100건,SKT,,12개월,"8,200"
아이즈모바일,아이즈 (10GB/100분),10GB,100분,100건,SKT,,12개월,"8,200"
아이즈모바일,아이즈 (10GB/100분),10GB,100분,100건,SKT,,12개월,"8,200"
아이즈모바일,아이즈 (10GB/100분),10GB,100분,100건,SKT,,12개월,"8,200"
아이즈모바일,아이즈 (10GB/100분),10GB,100분,100건,SKT,,12개월,"8,200"
아이즈모바일,데이터없는 29 (180분/100MB),100MB,180분,80건,SKT,,없음,"2,950"
아이즈모바일,아이즈 11GB+,11GB											+2GB/일,기본제공,기본제공,KT,3 Mbps,없음,"39,900"
아이즈모바일,아이즈 15GB+,15GB,100분,100건,LGU,3 Mbps,없음,"28,600"
아이즈모바일,아이즈 15GB+,15GB,100분,100건,LGU,3 Mbps,없음,"28,600"
아이즈모바일,아이즈 15GB+,15GB,100분,100건,LGU,3 Mbps,없음,"28,600"
아이즈모바일,아이즈 15GB+,15GB,100분,100건,LGU,3 Mbps,없음,"28,600"
아이즈모바일,아이즈 15GB+,15GB,100분,100건,LGU,3 Mbps,없음,"28,600"
아이즈모바일,아이즈 15GB+,15GB,100분,100건,LGU,3 Mbps,없음,"28,600"
아이즈모바일,아이즈 15GB+,15GB,100분,100건,LGU,3 Mbps,없음,"28,600"
아이즈모바일,아이즈 15GB+,15GB,100분,100건,LGU,3 Mbps,없음,"28,600"
아이즈모바일,아이즈 15GB+,15GB,100분,100건,LGU,3 Mbps,없음,"28,600"
아이즈모바일,아이즈 15GB+,15GB,100분,100건,LGU,3 Mbps,없음,"28,600"
아이즈모바일,아이즈 15GB+,15GB,100분,100건,LGU,3 Mbps,없음,"28,600"
아이즈모바일,아이즈(100분/1GB+),1GB,100분,100건,LGU,1 Mbps,6개월,"6,000"
아이즈모바일,아이즈(100분/1GB+),1GB,100분,100건,LGU,1 Mbps,6개월,"6,000"
아이즈모바일,아이즈(100분/1GB+),1GB,100분,100건,LGU,1 Mbps,6개월,"6,000"
아이즈모바일,아이즈(100분/1GB+),1GB,100분,100건,LGU,1 Mbps,6개월,"6,000"
아이즈모바일,아이즈(100분/1GB+),1GB,100분,100건,LGU,1 Mbps,6개월,"6,000"
아이즈모바일,아이즈(100분/1GB+),1GB,100분,100건,LGU,1 Mbps,6개월,"6,000"
아이즈모바일,LTE 아이즈팡팡 (200분/6G),6GB,200분,100건,SKT,,없음,"3,300"
아이즈모바일,아이즈포스트(500분/5G),5GB,500분,500건,SKT,,12개월,"4,500"
아이즈모바일,아이즈포스트(500분/5G),5GB,500분,500건,SKT,,12개월,"4,500"
아이즈모바일,아이즈 (10GB/300분),10GB,300분,300건,SKT,,12개월,"8,900"
아이즈모바일,아이즈 (10GB/400분),10GB,400분,400건,SKT,,7개월,"4,900"
아이즈모바일,LTE 아이즈우정(100분/3G),3GB,100분,100건,SKT,,12개월,"1,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (300분/1.5G),1.5GB,300분,100건,SKT,,없음,"2,500"
아이즈모바일,LTE 아이즈팡팡 (200분/4G),4GB,200분,100건,SKT,,없음,"2,900"
아이즈모바일,LTE 아이즈팡팡 (200분/4G),4GB,200분,100건,SKT,,없음,"2,900"
아이즈모바일,LTE 아이즈팡팡 (200분/4G),4GB,200분,100건,SKT,,없음,"2,900"
아이즈모바일,LTE 아이즈팡팡 (200분/4G),4GB,200분,100건,SKT,,없음,"2,900"
아이즈모바일,세이브머니유심(태블릿/스마트기기 10GB),10GB,0분,0건,LGU,,없음,"8,800"
아이즈모바일,세이브머니유심(태블릿/스마트기기 20GB),20GB,0분,0건,LGU,,없음,"12,100"
아이즈모바일,세이브머니유심(태블릿/스마트기기 25GB+),25GB											+2GB/일,0분,0건,LGU,3 Mbps,없음,"36,300"
아이즈모바일,세이브머니유심(태블릿/스마트기기 25GB+),25GB											+2GB/일,0분,0건,LGU,3 Mbps,없음,"36,300"
아이즈모바일,보이스안심요금제(100분/3GB),3GB,100분,50건,SKT,,없음,"6,900"
아이즈모바일,보이스안심요금제(100분/4GB),4GB,100분,50건,SKT,,없음,"7,900"
아이즈모바일,보이스안심요금제(500분/1GB),1GB,500분,50건,SKT,,없음,"6,800"
아이즈모바일,보이스안심요금제(500분/2GB),2GB,500분,50건,SKT,,없음,"7,800"
아이즈모바일,보이스안심요금제(200분/5GB),5GB,200분,50건,SKT,,없음,"9,800"
아이즈모바일,보이스안심요금제(200분/7GB),7GB,200분,100건,SKT,,없음,"11,500"
아이즈모바일,보이스안심요금제(100분/3GB),3GB,100분,50건,LGU,,없음,"6,900"
아이즈모바일,보이스안심요금제(100분/4GB),4GB,100분,50건,LGU,,없음,"7,900"
아이즈모바일,보이스안심요금제(500분/1GB),1GB,500분,50건,LGU,,없음,"6,800"
아이즈모바일,보이스안심요금제(500분/2GB),2GB,500분,50건,LGU,,없음,"7,800"
아이즈모바일,보이스안심요금제(200분/5GB),5GB,200분,50건,LGU,,없음,"9,800"
아이즈모바일,보이스안심요금제(200분/7GB),7GB,200분,100건,LGU,,없음,"11,500"
아이즈모바일,보이스안심요금제(200분/7GB),7GB,200분,100건,LGU,,없음,"11,500"
아이즈모바일,보이스안심요금제(200분/7GB),7GB,200분,100건,LGU,,없음,"11,500"
아이즈모바일,보이스안심요금제(200분/7GB),7GB,200분,100건,LGU,,없음,"11,500"
아이즈모바일,보이스안심요금제(200분/7GB),7GB,200분,100건,LGU,,없음,"11,500"
아이즈모바일,보이스안심요금제(200분/7GB),7GB,200분,100건,LGU,,없음,"11,500"
아이즈모바일,아이즈우정(300분/5G),5GB,300분,100건,SKT,,7개월,100
아이즈모바일,아이즈우정(300분/5G),5GB,300분,100건,SKT,,7개월,100
아이즈모바일,아이즈우정(300분/5G),5GB,300분,100건,SKT,,7개월,100
아이즈모바일,[L]톨(300분/1GB),1GB,300분,100건,LGU,,6개월,"2,000"
아이즈모바일,[L]톨(200분/2GB),2GB,200분,100건,LGU,,6개월,"3,100"
아이즈모바일,[L]톨(300분/2GB),2GB,300분,100건,LGU,,없음,"5,000"
아이즈모바일,[L]톨(500분/2GB),2GB,500분,100건,LGU,,없음,"5,730"
아이즈모바일,[L]톨(100분/3GB),3GB,100분,100건,LGU,,36개월,"1,900"
아이즈모바일,[L]톨(200분/3GB),3GB,200분,100건,LGU,,36개월,"2,700"
아이즈모바일,[L]톨(500분/3GB),3GB,500분,100건,LGU,,36개월,"5,760"
아이즈모바일,[L]그란데(300분/4GB),4GB,300분,100건,LGU,,36개월,"3,100"
아이즈모바일,[L]그란데(1000분/4GB),4GB,"1,000분",100건,LGU,,12개월,"7,600"
아이즈모바일,[L]그란데(300분/5GB),5GB,300분,100건,LGU,,36개월,"3,900"
아이즈모바일,[L]그란데(100분/6GB),6GB,100분,100건,LGU,,36개월,"5,200"
아이즈모바일,[L]그란데(200분/6GB),6GB,200분,100건,LGU,,36개월,"5,780"
아이즈모바일,[L]그란데(500분/6GB),6GB,500분,100건,LGU,,36개월,"6,200"
아이즈모바일,[L]벤티(200분/7GB),7GB,200분,100건,LGU,,36개월,"5,600"
아이즈모바일,[L]벤티(300분/7GB),7GB,300분,100건,LGU,,36개월,"6,400"
아이즈모바일,[L]벤티(200분/8GB),8GB,200분,100건,LGU,,36개월,"6,730"
아이즈모바일,[L]벤티(300분/8GB),8GB,300분,100건,LGU,,36개월,"7,100"
아이즈모바일,[L]벤티(200분/9GB),9GB,200분,100건,LGU,,36개월,"8,200"
아이즈모바일,[L]벤티(300분/9GB),9GB,300분,100건,LGU,,36개월,"9,000"
아이즈모바일,[L]벤티(200분/10GB),10GB,200분,100건,LGU,,12개월,"9,560"
아이즈모바일,[L]벤티(200분/10GB),10GB,200분,100건,LGU,,12개월,"9,560"
아이즈모바일,[L]벤티(200분/10GB),10GB,200분,100건,LGU,,12개월,"9,560"
아이즈모바일,[L]벤티(200분/10GB),10GB,200분,100건,LGU,,12개월,"9,560"
아이즈모바일,[L]벤티(200분/10GB),10GB,200분,100건,LGU,,12개월,"9,560"
아이즈모바일,[L]벤티(200분/10GB),10GB,200분,100건,LGU,,12개월,"9,560"
아이즈모바일,[L]벤티(200분/10GB),10GB,200분,100건,LGU,,12개월,"9,560"
아이즈모바일,[L]벤티(200분/10GB),10GB,200분,100건,LGU,,12개월,"9,560"
아이즈모바일,[L]벤티(200분/10GB),10GB,200분,100건,LGU,,12개월,"9,560"
아이즈모바일,[S]톨(200분/2GB),2GB,200분,100건,SKT,,없음,"3,650"
아이즈모바일,[S]톨(300분/2GB),2GB,300분,100건,SKT,,없음,"3,900"
아이즈모바일,[S]톨(500분/2GB),2GB,500분,100건,SKT,,없음,"4,300"
아이즈모바일,[S]톨(100분/3GB),3GB,100분,100건,SKT,,없음,"4,100"
아이즈모바일,[S]톨(200분/3GB),3GB,200분,100건,SKT,,없음,"4,350"
아이즈모바일,[S]톨(500분/3GB),3GB,500분,100건,SKT,,없음,"5,100"
아이즈모바일,[S]그란데(300분/4GB),4GB,300분,100건,SKT,,없음,"5,300"
아이즈모바일,[S]그란데(1000분/4GB),4GB,"1,000분",100건,SKT,,없음,"7,600"
아이즈모바일,[S]그란데(300분/5GB),5GB,300분,100건,SKT,,없음,"6,100"
아이즈모바일,[S]그란데(100분/6GB),6GB,100분,100건,SKT,,없음,"2,300"
아이즈모바일,[S]그란데(200분/6GB),6GB,200분,100건,SKT,,없음,"6,600"
아이즈모바일,[S]그란데(500분/6GB),6GB,500분,100건,SKT,,없음,"18,300"
아이즈모바일,[S]벤티(200분/7GB),7GB,200분,100건,SKT,,12개월,"5,500"
아이즈모바일,[S]벤티(300분/7GB),7GB,300분,100건,SKT,,없음,"3,990"
아이즈모바일,[S]벤티(200분/8GB),8GB,200분,100건,SKT,,없음,"7,800"
아이즈모바일,[S]벤티(300분/8GB),8GB,300분,100건,SKT,,없음,"7,100"
아이즈모바일,[S]벤티(200분/9GB),9GB,200분,100건,SKT,,7개월,"6,600"
아이즈모바일,[S]벤티(300분/9GB),9GB,300분,100건,SKT,,12개월,"7,700"
아이즈모바일,[S]벤티(300분/9GB),9GB,300분,100건,SKT,,12개월,"7,700"
아이즈모바일,[S]벤티(300분/9GB),9GB,300분,100건,SKT,,12개월,"7,700"
아이즈모바일,[S]벤티(300분/9GB),9GB,300분,100건,SKT,,12개월,"7,700"
아이즈모바일,[S]벤티(300분/9GB),9GB,300분,100건,SKT,,12개월,"7,700"
아이즈모바일,[S]벤티(300분/9GB),9GB,300분,100건,SKT,,12개월,"7,700"
아이즈모바일,[S]벤티(300분/9GB),9GB,300분,100건,SKT,,12개월,"7,700"
아이즈모바일,[S]벤티(300분/9GB),9GB,300분,100건,SKT,,12개월,"7,700"
아이즈모바일,[K]톨(300분/1GB),1GB,300분,100건,KT,,없음,"4,200"
아이즈모바일,[K]톨(200분/2GB),2GB,200분,100건,KT,,없음,"4,640"
아이즈모바일,[K]톨(300분/2GB),2GB,300분,100건,KT,,없음,"5,000"
아이즈모바일,[K]톨(500분/2GB),2GB,500분,100건,KT,,없음,"5,730"
아이즈모바일,[K]톨(100분/3GB),3GB,100분,100건,KT,,없음,"5,090"
아이즈모바일,[K]톨(200분/3GB),3GB,200분,100건,KT,,없음,"5,560"
아이즈모바일,[K]톨(500분/3GB),3GB,500분,100건,KT,,없음,"6,750"
아이즈모바일,[K]그란데(300분/4GB),4GB,300분,100건,KT,,없음,"6,840"
아이즈모바일,[K]그란데(1000분/4GB),4GB,"1,000분",100건,KT,,없음,"8,700"
아이즈모바일,[K]그란데(300분/5GB),5GB,300분,100건,KT,,없음,"7,200"
아이즈모바일,[K]그란데(100분/6GB),6GB,100분,100건,KT,,없음,"7,400"
아이즈모바일,[K]그란데(200분/6GB),6GB,200분,100건,KT,,없음,"7,870"
아이즈모바일,[K]그란데(500분/6GB),6GB,500분,100건,KT,,없음,"8,840"
아이즈모바일,[K]벤티(200분/7GB),7GB,200분,100건,KT,,없음,"8,460"
아이즈모바일,[K]벤티(300분/7GB),7GB,300분,100건,KT,,없음,"8,600"
아이즈모바일,[K]벤티(200분/8GB),8GB,200분,100건,KT,,없음,"8,930"
아이즈모바일,[K]벤티(300분/8GB),8GB,300분,100건,KT,,없음,"9,300"
아이즈모바일,[K]벤티(200분/9GB),9GB,200분,100건,KT,,없음,"9,960"
아이즈모바일,[K]벤티(200분/9GB),9GB,200분,100건,KT,,없음,"9,960"
아이즈모바일,[K]벤티(300분/9GB),9GB,300분,100건,KT,,없음,"10,100"
아이즈모바일,[K]벤티(200분/10GB),10GB,200분,100건,KT,,없음,"11,100"
아이즈모바일,[K]벤티(200분/10GB),10GB,200분,100건,KT,,없음,"11,100"
아이즈모바일,[K]벤티(200분/10GB),10GB,200분,100건,KT,,없음,"11,100"
아이즈모바일,[K]벤티(200분/10GB),10GB,200분,100건,KT,,없음,"11,100"
아이즈모바일,[K]벤티(200분/10GB),10GB,200분,100건,KT,,없음,"11,100"
아이즈모바일,[K]벤티(200분/10GB),10GB,200분,100건,KT,,없음,"11,100"
아이즈모바일,[K]벤티(200분/10GB),10GB,200분,100건,KT,,없음,"11,100"
아이즈모바일,세이브머니유심(100분/5GB+),5GB,100분,100건,LGU,1 Mbps,6개월,"7,700"
아이즈모바일,세이브머니유심(200분/6GB+),6GB,200분,100건,LGU,1 Mbps,6개월,"8,800"
아이즈모바일,세이브머니유심(100분/10GB+),10GB,100분,100건,LGU,1 Mbps,6개월,"9,900"
아이즈모바일,[L]인터넷결합100분/15GB+,15GB,100분,100건,LGU,3 Mbps,12개월,"24,000"
아이즈모바일,[L]인터넷결합100분/15GB+,15GB,100분,100건,LGU,3 Mbps,12개월,"24,000"
아이즈모바일,[L]인터넷결합11GB+,11GB											+2GB/일,기본제공,기본제공,LGU,3 Mbps,12개월,"30,800"
아이즈모바일,[L]무한100분/15GB+,15GB,100분,100건,LGU,3 Mbps,24개월,"21,800"
아이즈모바일,[L]무한300분/15GB+,15GB,300분,300건,LGU,3 Mbps,24개월,"23,920"
아이즈모바일,[L]무한7GB+,7GB,기본제공,기본제공,LGU,1 Mbps,24개월,"12,900"
아이즈모바일,[L]무한11GB+,11GB											+2GB/일,기본제공,기본제공,LGU,3 Mbps,24개월,"27,830"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[S]무한11GB+,11GB											+2GB/일,기본제공,기본제공,SKT,3 Mbps,7개월,"19,500"
아이즈모바일,[S]무한7GB+,7GB,기본제공,기본제공,SKT,1 Mbps,7개월,"8,000"
아이즈모바일,[S]무한100분/15GB+,15GB,100분,100건,SKT,3 Mbps,7개월,"13,500"
아이즈모바일,[S]무한100분/15GB+,15GB,100분,100건,SKT,3 Mbps,7개월,"13,500"
아이즈모바일,[S]무한100분/15GB+,15GB,100분,100건,SKT,3 Mbps,7개월,"13,500"
아이즈모바일,[S]무한100분/15GB+,15GB,100분,100건,SKT,3 Mbps,7개월,"13,500"
아이즈모바일,[S]무한100분/15GB+,15GB,100분,100건,SKT,3 Mbps,7개월,"13,500"
아이즈모바일,[S]무한100분/15GB+,15GB,100분,100건,SKT,3 Mbps,7개월,"13,500"
아이즈모바일,[S]무한100분/15GB+,15GB,100분,100건,SKT,3 Mbps,7개월,"13,500"
아이즈모바일,[K]무한7GB+ 지니,7GB,기본제공,기본제공,KT,1 Mbps,12개월,"19,800"
아이즈모바일,[K]무한7GB+ 지니,7GB,기본제공,기본제공,KT,1 Mbps,12개월,"19,800"
아이즈모바일,[K]무한11GB+ 왓챠,11GB											+2GB/일,기본제공,기본제공,KT,3 Mbps,없음,"47,900"
아이즈모바일,[K]무한11GB+ 배민,11GB											+2GB/일,기본제공,기본제공,KT,3 Mbps,12개월,"33,600"
아이즈모바일,[K]무한11GB+ 배민,11GB											+2GB/일,기본제공,기본제공,KT,3 Mbps,12개월,"33,600"
아이즈모바일,[K]무한11GB+ 배민,11GB											+2GB/일,기본제공,기본제공,KT,3 Mbps,12개월,"33,600"
아이즈모바일,[K]무한11GB+ 배민,11GB											+2GB/일,기본제공,기본제공,KT,3 Mbps,12개월,"33,600"
아이즈모바일,[K]5G 무한110GB+,110GB,기본제공,기본제공,KT,5 Mbps,없음,"58,100"
아이즈모바일,[K]5G 무한110GB+,110GB,기본제공,기본제공,KT,5 Mbps,없음,"58,100"
아이즈모바일,LTE 아이즈팡팡 (300분/2G),2GB,300분,100건,SKT,,12개월,"1,500"
아이즈모바일,[S]무한300분/15GB+,15GB,300분,300건,SKT,3 Mbps,7개월,"15,500"
아이즈모바일,[S]무한100GB+,100GB,기본제공,기본제공,SKT,5 Mbps,7개월,"24,500"
아이즈모바일,[S]무한100GB+,100GB,기본제공,기본제공,SKT,5 Mbps,7개월,"24,500"
아이즈모바일,[S]무한100GB+,100GB,기본제공,기본제공,SKT,5 Mbps,7개월,"24,500"
아이즈모바일,[K]무한100분/15GB+ Npay,15GB,100분,100건,KT,3 Mbps,7개월,"13,530"
아이즈모바일,[K]무한11GB+ Npay,11GB											+2GB/일,기본제공,기본제공,KT,3 Mbps,7개월,"19,580"
아이즈모바일,[K]무한11GB+ Npay,11GB											+2GB/일,기본제공,기본제공,KT,3 Mbps,7개월,"19,580"
아이즈모바일,[K]무한11GB+ Npay,11GB											+2GB/일,기본제공,기본제공,KT,3 Mbps,7개월,"19,580"
아이즈모바일,[K]무한11GB+ Npay,11GB											+2GB/일,기본제공,기본제공,KT,3 Mbps,7개월,"19,580"
아이즈모바일,[K]무한11GB+ Npay,11GB											+2GB/일,기본제공,기본제공,KT,3 Mbps,7개월,"19,580"
아이즈모바일,[K]무한11GB+ Npay,11GB											+2GB/일,기본제공,기본제공,KT,3 Mbps,7개월,"19,580"
아이즈모바일,세이브머니유심(매일5GB+),+5GB/일,기본제공,기본제공,LGU,5 Mbps,없음,"44,900"
아이즈모바일,[S]스페셜11GB+,11GB											+2GB/일,기본제공,기본제공,SKT,3 Mbps,6개월,"16,500"
아이즈모바일,[S]스페셜7GB+,7GB,기본제공,기본제공,SKT,1 Mbps,6개월,"6,600"
아이즈모바일,[S]스페셜100분/15GB+,15GB,100분,100건,SKT,3 Mbps,6개월,"11,000"
아이즈모바일,[S]스페셜300분/15GB+,15GB,300분,300건,SKT,3 Mbps,6개월,"13,200"
아이즈모바일,[S]스페셜100GB+,100GB,기본제공,기본제공,SKT,5 Mbps,6개월,"23,000"
아이즈모바일,[S]스페셜100GB+,100GB,기본제공,기본제공,SKT,5 Mbps,6개월,"23,000"
아이즈모바일,[S]스페셜100GB+,100GB,기본제공,기본제공,SKT,5 Mbps,6개월,"23,000"
아이즈모바일,[S]스페셜100GB+,100GB,기본제공,기본제공,SKT,5 Mbps,6개월,"23,000"
아이즈모바일,[S]스페셜100GB+,100GB,기본제공,기본제공,SKT,5 Mbps,6개월,"23,000"
아이즈모바일,[S]스페셜100GB+,100GB,기본제공,기본제공,SKT,5 Mbps,6개월,"23,000"
아이즈모바일,[K]무한7GB+ 밀리의서재,7GB,기본제공,기본제공,KT,1 Mbps,18개월,"16,500"
아이즈모바일,[K]무한11GB+ 밀리의서재,11GB											+2GB/일,기본제공,기본제공,KT,3 Mbps,18개월,"30,800"
아이즈모바일,[K]무한100GB+ 밀리의서재,100GB,기본제공,기본제공,KT,5 Mbps,18개월,"36,300"
아이즈모바일,[K]무한100GB+ 밀리의서재,100GB,기본제공,기본제공,KT,5 Mbps,18개월,"36,300"
아이즈모바일,[S]무한11GB+,11GB											+2GB/일,기본제공,기본제공,SKT,3 Mbps,7개월,"19,500"
아이즈모바일,[S]무한7GB+,7GB,기본제공,기본제공,SKT,1 Mbps,7개월,"8,000"
아이즈모바일,[S]무한100분/15GB+,15GB,100분,100건,SKT,3 Mbps,7개월,"13,500"
아이즈모바일,[S]무한300분/15GB+,15GB,300분,300건,SKT,3 Mbps,7개월,"15,500"
아이즈모바일,[S]무한100GB+,100GB,기본제공,기본제공,SKT,5 Mbps,7개월,"24,500"
아이즈모바일,[S]무한100GB+,100GB,기본제공,기본제공,SKT,5 Mbps,7개월,"24,500"
아이즈모바일,[S]무한100GB+,100GB,기본제공,기본제공,SKT,5 Mbps,7개월,"24,500"
아이즈모바일,아이즈우정(300분/5G),5GB,300분,100건,SKT,,7개월,100
아이즈모바일,LTE 아이즈팡팡 (200분/6G),6GB,200분,100건,SKT,,없음,"3,300"
아이즈모바일,LTE 아이즈팡팡 (200분/6G),6GB,200분,100건,SKT,,없음,"3,300"
아이즈모바일,LTE 아이즈팡팡 (200분/6G),6GB,200분,100건,SKT,,없음,"3,300"
아이즈모바일,아이즈 (10GB/100분),10GB,100분,100건,SKT,,12개월,"8,200"
아이즈모바일,아이즈 (10GB/300분),10GB,300분,300건,SKT,,12개월,"8,900"
아이즈모바일,LTE 아이즈팡팡 (200분/4G),4GB,200분,100건,SKT,,없음,"2,900"
아이즈모바일,아이즈 (10GB/200분),10GB,200분,200건,SKT,,12개월,"8,500"
아이즈모바일,아이즈 (10GB/400분),10GB,400분,400건,SKT,,7개월,"4,900"
아이즈모바일,아이즈 (10GB/400분),10GB,400분,400건,SKT,,7개월,"4,900"
아이즈모바일,아이즈 (10GB/400분),10GB,400분,400건,SKT,,7개월,"4,900"
아이즈모바일,[S]톨(300분/1GB),1GB,300분,100건,SKT,,없음,"7,500"
아이즈모바일,[S]톨(300분/1GB),1GB,300분,100건,SKT,,없음,"7,500"
아이즈모바일,[S]톨(300분/1GB),1GB,300분,100건,SKT,,없음,"7,500"
아이즈모바일,[S]톨(300분/1GB),1GB,300분,100건,SKT,,없음,"7,500"
아이즈모바일,[S]톨(300분/1GB),1GB,300분,100건,SKT,,없음,"7,500"
아이즈모바일,[S]톨(300분/1GB),1GB,300분,100건,SKT,,없음,"7,500"
아이즈모바일,[S]톨(300분/1GB),1GB,300분,100건,SKT,,없음,"7,500"
아이즈모바일,[S]톨(300분/1GB),1GB,300분,100건,SKT,,없음,"7,500"
아이즈모바일,[S]톨(300분/1GB),1GB,300분,100건,SKT,,없음,"7,500"
아이즈모바일,[S]톨(300분/1GB),1GB,300분,100건,SKT,,없음,"7,500"
아이즈모바일,[S]톨(300분/1GB),1GB,300분,100건,SKT,,없음,"7,500"
아이즈모바일,[S]톨(300분/1GB),1GB,300분,100건,SKT,,없음,"7,500"
아이즈모바일,[S]톨(300분/1GB),1GB,300분,100건,SKT,,없음,"7,500"
아이즈모바일,[S]톨(300분/1GB),1GB,300분,100건,SKT,,없음,"7,500"
아이즈모바일,[L]무한11GB+,11GB											+2GB/일,기본제공,기본제공,LGU,3 Mbps,24개월,"27,830"
아이즈모바일,[L]무한7GB+,7GB,기본제공,기본제공,LGU,1 Mbps,24개월,"12,900"
아이즈모바일,[L]무한100분/15GB+,15GB,100분,100건,LGU,3 Mbps,24개월,"21,800"
아이즈모바일,[L]무한300분/15GB+,15GB,300분,300건,LGU,3 Mbps,24개월,"23,920"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
아이즈모바일,[L]매일5GB+,+5GB/일,기본제공,기본제공,LGU,5 Mbps,24개월,"36,500"
